primary_type,date,value
INTIMIDATION,2023-03-30,1
INTIMIDATION,2023-04-02,3
INTIMIDATION,2023-04-04,1
INTIMIDATION,2023-04-09,1
INTIMIDATION,2023-04-10,1
INTIMIDATION,2023-04-11,1
INTIMIDATION,2023-04-12,3
INTIMIDATION,2023-04-13,2
INTIMIDATION,2023-04-15,1
INTIMIDATION,2023-04-16,1
INTIMIDATION,2023-04-20,1
INTIMIDATION,2023-04-22,2
INTIMIDATION,2023-04-24,1
INTIMIDATION,2023-04-30,2
INTIMIDATION,2023-05-02,1
INTIMIDATION,2023-05-03,1
INTIMIDATION,2023-05-04,1
INTIMIDATION,2023-05-05,2
INTIMIDATION,2023-05-10,2
INTIMIDATION,2023-05-12,1
INTIMIDATION,2023-05-13,1
INTIMIDATION,2023-05-14,1
INTIMIDATION,2023-05-15,2
INTIMIDATION,2023-05-18,1
INTIMIDATION,2023-05-21,1
INTIMIDATION,2023-05-24,1
INTIMIDATION,2023-05-26,1
INTIMIDATION,2023-05-27,1
INTIMIDATION,2023-05-28,3
INTIMIDATION,2023-05-31,2
INTIMIDATION,2023-06-01,3
INTIMIDATION,2023-06-03,1
INTIMIDATION,2023-06-04,1
INTIMIDATION,2023-06-05,1
INTIMIDATION,2023-06-06,1
INTIMIDATION,2023-06-07,1
INTIMIDATION,2023-06-08,1
INTIMIDATION,2023-06-09,1
INTIMIDATION,2023-06-13,1
INTIMIDATION,2023-06-14,2
INTIMIDATION,2023-06-17,1
INTIMIDATION,2023-06-18,1
INTIMIDATION,2023-06-22,1
INTIMIDATION,2023-06-23,1
INTIMIDATION,2023-06-28,1
INTIMIDATION,2023-06-29,1
INTIMIDATION,2023-06-30,1
INTIMIDATION,2023-07-08,1
KIDNAPPING,2010-02-05,1
KIDNAPPING,2010-07-15,1
KIDNAPPING,2011-02-28,1
KIDNAPPING,2011-04-12,1
KIDNAPPING,2011-08-28,1
KIDNAPPING,2012-07-06,1
KIDNAPPING,2012-09-14,1
KIDNAPPING,2013-06-11,1
KIDNAPPING,2013-07-03,1
KIDNAPPING,2013-12-24,1
KIDNAPPING,2014-01-08,1
KIDNAPPING,2014-04-03,1
KIDNAPPING,2015-02-04,1
KIDNAPPING,2015-03-14,1
KIDNAPPING,2015-03-19,1
KIDNAPPING,2015-03-20,2
KIDNAPPING,2015-03-22,1
KIDNAPPING,2015-03-23,1
KIDNAPPING,2015-03-26,1
KIDNAPPING,2015-03-27,1
KIDNAPPING,2015-03-28,2
KIDNAPPING,2015-03-29,1
KIDNAPPING,2015-03-30,1
KIDNAPPING,2015-03-31,1
KIDNAPPING,2015-04-01,1
KIDNAPPING,2015-04-03,1
KIDNAPPING,2015-04-04,2
KIDNAPPING,2015-04-07,1
KIDNAPPING,2015-04-08,2
KIDNAPPING,2015-04-11,1
KIDNAPPING,2015-04-22,1
KIDNAPPING,2015-04-24,2
KIDNAPPING,2015-04-28,2
KIDNAPPING,2015-04-30,1
KIDNAPPING,2015-05-06,2
KIDNAPPING,2015-05-07,1
KIDNAPPING,2015-05-09,1
KIDNAPPING,2015-05-12,1
KIDNAPPING,2015-05-14,1
KIDNAPPING,2015-05-22,1
KIDNAPPING,2015-05-23,1
KIDNAPPING,2015-05-25,1
KIDNAPPING,2015-05-27,3
KIDNAPPING,2015-05-28,1
KIDNAPPING,2015-05-30,1
KIDNAPPING,2015-06-01,1
KIDNAPPING,2015-06-03,1
KIDNAPPING,2015-06-06,1
KIDNAPPING,2015-06-10,1
KIDNAPPING,2015-06-13,1
KIDNAPPING,2015-06-18,1
KIDNAPPING,2015-06-20,1
KIDNAPPING,2015-06-30,1
KIDNAPPING,2015-07-03,1
KIDNAPPING,2015-07-04,1
KIDNAPPING,2015-07-10,1
KIDNAPPING,2015-07-11,1
KIDNAPPING,2015-07-13,1
KIDNAPPING,2015-07-16,1
KIDNAPPING,2015-07-17,1
KIDNAPPING,2015-07-19,1
KIDNAPPING,2015-07-20,1
KIDNAPPING,2015-07-21,2
KIDNAPPING,2015-07-22,3
KIDNAPPING,2015-07-31,1
KIDNAPPING,2015-08-02,1
KIDNAPPING,2015-08-05,1
KIDNAPPING,2015-08-06,1
KIDNAPPING,2015-08-07,1
KIDNAPPING,2015-08-08,2
KIDNAPPING,2015-08-09,1
KIDNAPPING,2015-08-11,2
KIDNAPPING,2015-08-12,1
KIDNAPPING,2015-08-15,1
KIDNAPPING,2015-08-16,1
KIDNAPPING,2015-08-17,1
KIDNAPPING,2015-08-18,1
KIDNAPPING,2015-08-21,1
KIDNAPPING,2015-08-22,2
KIDNAPPING,2015-08-26,1
KIDNAPPING,2015-08-28,3
KIDNAPPING,2015-09-02,2
KIDNAPPING,2015-09-04,2
KIDNAPPING,2015-09-07,1
KIDNAPPING,2015-09-09,1
KIDNAPPING,2015-09-11,1
KIDNAPPING,2015-09-15,1
KIDNAPPING,2015-09-16,1
KIDNAPPING,2015-09-23,2
KIDNAPPING,2015-09-24,1
KIDNAPPING,2015-09-25,1
KIDNAPPING,2015-09-28,2
KIDNAPPING,2015-09-29,2
KIDNAPPING,2015-10-03,1
KIDNAPPING,2015-10-04,1
KIDNAPPING,2015-10-06,1
KIDNAPPING,2015-10-10,2
KIDNAPPING,2015-10-14,1
KIDNAPPING,2015-10-16,1
KIDNAPPING,2015-10-18,2
KIDNAPPING,2015-10-23,1
KIDNAPPING,2015-10-24,1
KIDNAPPING,2015-10-26,1
KIDNAPPING,2015-10-27,1
KIDNAPPING,2015-10-30,1
KIDNAPPING,2015-10-31,2
KIDNAPPING,2015-11-01,2
KIDNAPPING,2015-11-03,1
KIDNAPPING,2015-11-06,2
KIDNAPPING,2015-11-08,1
KIDNAPPING,2015-11-10,2
KIDNAPPING,2015-11-11,1
KIDNAPPING,2015-11-12,1
KIDNAPPING,2015-11-13,1
KIDNAPPING,2015-11-17,1
KIDNAPPING,2015-11-18,1
KIDNAPPING,2015-11-20,2
KIDNAPPING,2015-11-22,1
KIDNAPPING,2015-11-26,1
KIDNAPPING,2015-11-29,1
KIDNAPPING,2015-12-01,1
KIDNAPPING,2015-12-04,3
KIDNAPPING,2015-12-06,1
KIDNAPPING,2015-12-07,1
KIDNAPPING,2015-12-08,2
KIDNAPPING,2015-12-10,1
KIDNAPPING,2015-12-12,1
KIDNAPPING,2015-12-15,1
KIDNAPPING,2015-12-16,1
KIDNAPPING,2015-12-19,2
KIDNAPPING,2015-12-24,1
KIDNAPPING,2015-12-25,1
KIDNAPPING,2015-12-26,1
KIDNAPPING,2015-12-27,1
KIDNAPPING,2015-12-28,1
KIDNAPPING,2016-01-01,1
KIDNAPPING,2016-01-02,1
KIDNAPPING,2016-01-03,1
KIDNAPPING,2016-01-04,1
KIDNAPPING,2016-01-07,2
KIDNAPPING,2016-01-08,2
KIDNAPPING,2016-01-12,1
KIDNAPPING,2016-01-15,1
KIDNAPPING,2016-01-16,1
KIDNAPPING,2016-01-17,1
KIDNAPPING,2016-01-18,3
KIDNAPPING,2016-01-21,3
KIDNAPPING,2016-01-22,1
KIDNAPPING,2016-01-23,1
KIDNAPPING,2016-01-25,1
KIDNAPPING,2016-01-31,2
KIDNAPPING,2016-02-01,1
KIDNAPPING,2016-02-04,2
KIDNAPPING,2016-02-06,2
KIDNAPPING,2016-02-08,1
KIDNAPPING,2016-02-09,1
KIDNAPPING,2016-02-10,1
KIDNAPPING,2016-02-20,1
KIDNAPPING,2016-02-22,1
KIDNAPPING,2016-03-01,1
KIDNAPPING,2016-03-02,1
KIDNAPPING,2016-03-06,2
KIDNAPPING,2016-03-07,1
KIDNAPPING,2016-03-13,1
KIDNAPPING,2016-03-14,1
KIDNAPPING,2016-03-15,1
KIDNAPPING,2016-03-18,1
KIDNAPPING,2016-03-19,1
KIDNAPPING,2016-03-20,2
KIDNAPPING,2016-03-22,1
KIDNAPPING,2016-03-23,1
KIDNAPPING,2016-03-29,1
KIDNAPPING,2016-04-01,2
KIDNAPPING,2016-04-06,2
KIDNAPPING,2016-04-07,1
KIDNAPPING,2016-04-08,1
KIDNAPPING,2016-04-09,1
KIDNAPPING,2016-04-10,2
KIDNAPPING,2016-04-15,1
KIDNAPPING,2016-04-17,1
KIDNAPPING,2016-04-20,1
KIDNAPPING,2016-04-22,2
KIDNAPPING,2016-04-23,1
KIDNAPPING,2016-04-24,1
KIDNAPPING,2016-04-25,1
KIDNAPPING,2016-04-26,1
KIDNAPPING,2016-04-29,1
KIDNAPPING,2016-05-04,1
KIDNAPPING,2016-05-05,2
KIDNAPPING,2016-05-06,2
KIDNAPPING,2016-05-08,2
KIDNAPPING,2016-05-12,1
KIDNAPPING,2016-05-14,1
KIDNAPPING,2016-05-17,2
KIDNAPPING,2016-05-20,1
KIDNAPPING,2016-05-27,1
KIDNAPPING,2016-05-30,1
KIDNAPPING,2016-06-02,3
KIDNAPPING,2016-06-06,1
KIDNAPPING,2016-06-08,2
KIDNAPPING,2016-06-09,1
KIDNAPPING,2016-06-14,2
KIDNAPPING,2016-06-15,1
KIDNAPPING,2016-06-17,3
KIDNAPPING,2016-06-18,1
KIDNAPPING,2016-06-19,2
KIDNAPPING,2016-06-21,2
KIDNAPPING,2016-06-22,1
KIDNAPPING,2016-06-23,1
KIDNAPPING,2016-06-25,1
KIDNAPPING,2016-06-26,1
KIDNAPPING,2016-06-27,1
KIDNAPPING,2016-06-28,1
KIDNAPPING,2016-06-29,2
KIDNAPPING,2016-07-01,1
KIDNAPPING,2016-07-02,2
KIDNAPPING,2016-07-03,1
KIDNAPPING,2016-07-05,1
KIDNAPPING,2016-07-06,2
KIDNAPPING,2016-07-08,1
KIDNAPPING,2016-07-09,1
KIDNAPPING,2016-07-10,1
KIDNAPPING,2016-07-11,1
KIDNAPPING,2016-07-14,1
KIDNAPPING,2016-07-17,2
KIDNAPPING,2016-07-26,1
KIDNAPPING,2016-08-01,1
KIDNAPPING,2016-08-03,1
KIDNAPPING,2016-08-04,1
KIDNAPPING,2016-08-06,1
KIDNAPPING,2016-08-07,1
KIDNAPPING,2016-08-12,2
KIDNAPPING,2016-08-13,1
KIDNAPPING,2016-08-17,2
KIDNAPPING,2016-08-19,3
KIDNAPPING,2016-08-20,1
KIDNAPPING,2016-08-21,1
KIDNAPPING,2016-08-22,1
KIDNAPPING,2016-08-23,1
KIDNAPPING,2016-08-26,1
KIDNAPPING,2016-08-28,3
KIDNAPPING,2016-08-29,1
KIDNAPPING,2016-09-01,1
KIDNAPPING,2016-09-02,1
KIDNAPPING,2016-09-04,1
KIDNAPPING,2016-09-09,1
KIDNAPPING,2016-09-10,1
KIDNAPPING,2016-09-11,1
KIDNAPPING,2016-09-12,1
KIDNAPPING,2016-09-13,1
KIDNAPPING,2016-09-14,1
KIDNAPPING,2016-09-16,2
KIDNAPPING,2016-09-20,1
KIDNAPPING,2016-09-22,1
KIDNAPPING,2016-09-24,1
KIDNAPPING,2016-09-28,1
KIDNAPPING,2016-09-29,1
KIDNAPPING,2016-09-30,1
KIDNAPPING,2016-10-02,1
KIDNAPPING,2016-10-03,1
KIDNAPPING,2016-10-09,1
KIDNAPPING,2016-10-12,1
KIDNAPPING,2016-10-13,1
KIDNAPPING,2016-10-15,2
KIDNAPPING,2016-10-19,1
KIDNAPPING,2016-10-20,1
KIDNAPPING,2016-10-21,3
KIDNAPPING,2016-10-25,1
KIDNAPPING,2016-10-26,1
KIDNAPPING,2016-10-27,1
KIDNAPPING,2016-11-01,1
KIDNAPPING,2016-11-06,1
KIDNAPPING,2016-11-09,1
KIDNAPPING,2016-11-10,2
KIDNAPPING,2016-11-16,1
KIDNAPPING,2016-11-20,1
KIDNAPPING,2016-11-21,1
KIDNAPPING,2016-11-22,1
KIDNAPPING,2016-11-23,2
KIDNAPPING,2016-11-25,1
KIDNAPPING,2016-11-28,3
KIDNAPPING,2016-12-01,1
KIDNAPPING,2016-12-02,1
KIDNAPPING,2016-12-04,1
KIDNAPPING,2016-12-12,1
KIDNAPPING,2016-12-14,1
KIDNAPPING,2016-12-15,1
KIDNAPPING,2016-12-16,1
KIDNAPPING,2016-12-19,1
KIDNAPPING,2016-12-27,1
KIDNAPPING,2016-12-29,1
KIDNAPPING,2016-12-31,1
KIDNAPPING,2017-01-01,1
KIDNAPPING,2017-01-02,1
KIDNAPPING,2017-01-06,3
KIDNAPPING,2017-01-25,1
KIDNAPPING,2017-01-29,1
KIDNAPPING,2017-01-30,1
KIDNAPPING,2017-02-02,1
KIDNAPPING,2017-02-06,1
KIDNAPPING,2017-02-07,1
KIDNAPPING,2017-02-09,1
KIDNAPPING,2017-02-11,1
KIDNAPPING,2017-02-14,1
KIDNAPPING,2017-02-15,1
KIDNAPPING,2017-02-16,1
KIDNAPPING,2017-02-17,1
KIDNAPPING,2017-02-20,1
KIDNAPPING,2017-02-26,1
KIDNAPPING,2017-02-28,2
KIDNAPPING,2017-03-08,1
KIDNAPPING,2017-03-09,1
KIDNAPPING,2017-03-12,1
KIDNAPPING,2017-03-18,2
KIDNAPPING,2017-03-19,1
KIDNAPPING,2017-03-21,1
KIDNAPPING,2017-03-22,2
KIDNAPPING,2017-03-23,2
KIDNAPPING,2017-03-25,2
KIDNAPPING,2017-03-28,2
KIDNAPPING,2017-03-30,1
KIDNAPPING,2017-03-31,2
KIDNAPPING,2017-04-02,1
KIDNAPPING,2017-04-04,1
KIDNAPPING,2017-04-06,1
KIDNAPPING,2017-04-09,1
KIDNAPPING,2017-04-11,1
KIDNAPPING,2017-04-14,1
KIDNAPPING,2017-04-16,2
KIDNAPPING,2017-04-19,1
KIDNAPPING,2017-04-20,1
KIDNAPPING,2017-04-21,3
KIDNAPPING,2017-04-23,1
KIDNAPPING,2017-04-26,1
KIDNAPPING,2017-05-01,1
KIDNAPPING,2017-05-03,1
KIDNAPPING,2017-05-04,1
KIDNAPPING,2017-05-05,3
KIDNAPPING,2017-05-13,2
KIDNAPPING,2017-05-17,1
KIDNAPPING,2017-05-18,2
KIDNAPPING,2017-05-20,1
KIDNAPPING,2017-05-22,2
KIDNAPPING,2017-05-23,1
KIDNAPPING,2017-05-26,1
KIDNAPPING,2017-05-29,1
KIDNAPPING,2017-05-30,2
KIDNAPPING,2017-06-01,1
KIDNAPPING,2017-06-05,1
KIDNAPPING,2017-06-06,1
KIDNAPPING,2017-06-07,1
KIDNAPPING,2017-06-08,1
KIDNAPPING,2017-06-10,1
KIDNAPPING,2017-06-12,1
KIDNAPPING,2017-06-16,3
KIDNAPPING,2017-06-22,1
KIDNAPPING,2017-06-23,1
KIDNAPPING,2017-06-24,1
KIDNAPPING,2017-06-25,1
KIDNAPPING,2017-06-26,1
KIDNAPPING,2017-06-28,1
KIDNAPPING,2017-07-01,2
KIDNAPPING,2017-07-04,2
KIDNAPPING,2017-07-06,1
KIDNAPPING,2017-07-07,1
KIDNAPPING,2017-07-12,1
KIDNAPPING,2017-07-15,2
KIDNAPPING,2017-07-16,2
KIDNAPPING,2017-07-18,3
KIDNAPPING,2017-07-19,1
KIDNAPPING,2017-07-24,2
KIDNAPPING,2017-07-25,1
KIDNAPPING,2017-07-26,1
KIDNAPPING,2017-07-27,1
KIDNAPPING,2017-07-29,1
KIDNAPPING,2017-07-30,1
KIDNAPPING,2017-07-31,1
KIDNAPPING,2017-08-05,1
KIDNAPPING,2017-08-09,1
KIDNAPPING,2017-08-13,3
KIDNAPPING,2017-08-18,1
KIDNAPPING,2017-08-20,1
KIDNAPPING,2017-08-23,1
KIDNAPPING,2017-08-24,1
KIDNAPPING,2017-08-25,2
KIDNAPPING,2017-08-29,2
KIDNAPPING,2017-09-02,1
KIDNAPPING,2017-09-03,3
KIDNAPPING,2017-09-07,2
KIDNAPPING,2017-09-08,3
KIDNAPPING,2017-09-10,2
KIDNAPPING,2017-09-12,1
KIDNAPPING,2017-09-13,1
KIDNAPPING,2017-09-15,1
KIDNAPPING,2017-09-17,1
KIDNAPPING,2017-09-20,2
KIDNAPPING,2017-09-22,1
KIDNAPPING,2017-09-23,2
KIDNAPPING,2017-09-24,1
KIDNAPPING,2017-09-28,1
KIDNAPPING,2017-10-01,2
KIDNAPPING,2017-10-08,1
KIDNAPPING,2017-10-12,1
KIDNAPPING,2017-10-15,1
KIDNAPPING,2017-10-17,2
KIDNAPPING,2017-10-21,1
KIDNAPPING,2017-10-28,1
KIDNAPPING,2017-10-30,2
KIDNAPPING,2017-11-07,1
KIDNAPPING,2017-11-08,1
KIDNAPPING,2017-11-12,1
KIDNAPPING,2017-11-16,4
KIDNAPPING,2017-11-17,3
KIDNAPPING,2017-11-19,1
KIDNAPPING,2017-11-26,1
KIDNAPPING,2017-11-27,2
KIDNAPPING,2017-11-29,2
KIDNAPPING,2017-12-02,1
KIDNAPPING,2017-12-03,1
KIDNAPPING,2017-12-04,2
KIDNAPPING,2017-12-05,1
KIDNAPPING,2017-12-10,1
KIDNAPPING,2017-12-11,1
KIDNAPPING,2017-12-12,1
KIDNAPPING,2017-12-13,1
KIDNAPPING,2017-12-14,2
KIDNAPPING,2017-12-16,1
KIDNAPPING,2017-12-22,2
KIDNAPPING,2017-12-24,1
KIDNAPPING,2017-12-31,1
KIDNAPPING,2018-01-03,1
KIDNAPPING,2018-07-05,1
KIDNAPPING,2019-03-01,1
KIDNAPPING,2019-12-28,1
KIDNAPPING,2020-06-30,1
KIDNAPPING,2020-12-24,1
KIDNAPPING,2021-04-28,1
KIDNAPPING,2021-06-22,1
KIDNAPPING,2021-08-29,1
KIDNAPPING,2021-10-14,1
KIDNAPPING,2022-11-07,1
KIDNAPPING,2022-12-30,1
KIDNAPPING,2023-01-02,1
KIDNAPPING,2023-01-07,1
KIDNAPPING,2023-01-08,1
KIDNAPPING,2023-01-10,1
KIDNAPPING,2023-01-17,1
KIDNAPPING,2023-01-18,1
KIDNAPPING,2023-01-28,1
KIDNAPPING,2023-01-30,2
KIDNAPPING,2023-01-31,3
KIDNAPPING,2023-02-12,1
KIDNAPPING,2023-02-14,1
KIDNAPPING,2023-02-24,1
KIDNAPPING,2023-02-27,2
KIDNAPPING,2023-03-01,1
KIDNAPPING,2023-03-03,1
KIDNAPPING,2023-03-11,1
KIDNAPPING,2023-03-14,1
KIDNAPPING,2023-03-18,1
KIDNAPPING,2023-03-22,1
KIDNAPPING,2023-04-05,1
KIDNAPPING,2023-04-08,1
KIDNAPPING,2023-04-16,1
KIDNAPPING,2023-04-20,1
KIDNAPPING,2023-04-24,1
KIDNAPPING,2023-05-01,2
KIDNAPPING,2023-05-02,1
KIDNAPPING,2023-05-03,1
KIDNAPPING,2023-05-06,1
KIDNAPPING,2023-05-08,2
KIDNAPPING,2023-05-09,1
KIDNAPPING,2023-05-12,2
KIDNAPPING,2023-05-13,1
KIDNAPPING,2023-05-15,2
KIDNAPPING,2023-05-17,1
KIDNAPPING,2023-05-21,1
KIDNAPPING,2023-05-22,1
KIDNAPPING,2023-05-24,1
KIDNAPPING,2023-05-27,1
KIDNAPPING,2023-05-28,1
KIDNAPPING,2023-05-29,2
KIDNAPPING,2023-05-31,1
KIDNAPPING,2023-06-08,3
KIDNAPPING,2023-06-09,1
KIDNAPPING,2023-06-10,1
KIDNAPPING,2023-06-11,1
KIDNAPPING,2023-06-18,1
KIDNAPPING,2023-06-24,2
KIDNAPPING,2023-06-25,1
KIDNAPPING,2023-06-28,1
KIDNAPPING,2023-06-29,1
KIDNAPPING,2023-07-01,1
KIDNAPPING,2023-07-02,1
KIDNAPPING,2023-07-05,1
KIDNAPPING,2023-07-06,2
KIDNAPPING,2023-07-07,1
KIDNAPPING,2023-07-09,2
LIQUOR LAW VIOLATION,2010-01-10,1
LIQUOR LAW VIOLATION,2010-01-16,1
LIQUOR LAW VIOLATION,2010-02-06,1
LIQUOR LAW VIOLATION,2010-06-29,1
LIQUOR LAW VIOLATION,2010-10-16,1
LIQUOR LAW VIOLATION,2010-10-23,1
LIQUOR LAW VIOLATION,2010-11-10,1
LIQUOR LAW VIOLATION,2010-11-12,1
LIQUOR LAW VIOLATION,2010-12-21,1
LIQUOR LAW VIOLATION,2011-01-03,1
LIQUOR LAW VIOLATION,2011-01-14,1
LIQUOR LAW VIOLATION,2011-01-21,1
LIQUOR LAW VIOLATION,2011-04-06,1
LIQUOR LAW VIOLATION,2011-04-08,1
LIQUOR LAW VIOLATION,2011-05-03,1
LIQUOR LAW VIOLATION,2011-05-21,1
LIQUOR LAW VIOLATION,2011-06-07,1
LIQUOR LAW VIOLATION,2011-07-03,1
LIQUOR LAW VIOLATION,2011-09-28,1
LIQUOR LAW VIOLATION,2011-12-31,1
LIQUOR LAW VIOLATION,2012-01-10,1
LIQUOR LAW VIOLATION,2012-01-18,1
LIQUOR LAW VIOLATION,2012-03-14,1
LIQUOR LAW VIOLATION,2012-03-31,1
LIQUOR LAW VIOLATION,2012-10-24,1
LIQUOR LAW VIOLATION,2012-12-05,1
LIQUOR LAW VIOLATION,2013-01-29,1
LIQUOR LAW VIOLATION,2013-03-04,1
LIQUOR LAW VIOLATION,2013-03-11,1
LIQUOR LAW VIOLATION,2013-03-12,1
LIQUOR LAW VIOLATION,2013-03-23,1
LIQUOR LAW VIOLATION,2013-05-01,1
LIQUOR LAW VIOLATION,2013-06-01,1
LIQUOR LAW VIOLATION,2013-11-04,1
LIQUOR LAW VIOLATION,2014-01-20,1
LIQUOR LAW VIOLATION,2014-01-30,1
LIQUOR LAW VIOLATION,2014-03-14,1
LIQUOR LAW VIOLATION,2014-04-02,1
LIQUOR LAW VIOLATION,2014-05-29,1
LIQUOR LAW VIOLATION,2014-07-14,2
LIQUOR LAW VIOLATION,2014-07-19,1
LIQUOR LAW VIOLATION,2014-08-02,1
LIQUOR LAW VIOLATION,2015-01-26,1
LIQUOR LAW VIOLATION,2015-02-22,1
LIQUOR LAW VIOLATION,2015-03-13,1
LIQUOR LAW VIOLATION,2015-03-14,1
LIQUOR LAW VIOLATION,2015-03-18,1
LIQUOR LAW VIOLATION,2015-03-21,1
LIQUOR LAW VIOLATION,2015-03-22,1
LIQUOR LAW VIOLATION,2015-03-24,1
LIQUOR LAW VIOLATION,2015-03-25,2
LIQUOR LAW VIOLATION,2015-03-26,1
LIQUOR LAW VIOLATION,2015-03-27,2
LIQUOR LAW VIOLATION,2015-03-28,3
LIQUOR LAW VIOLATION,2015-03-29,1
LIQUOR LAW VIOLATION,2015-04-01,2
LIQUOR LAW VIOLATION,2015-04-02,1
LIQUOR LAW VIOLATION,2015-04-04,3
LIQUOR LAW VIOLATION,2015-04-05,2
LIQUOR LAW VIOLATION,2015-04-07,1
LIQUOR LAW VIOLATION,2015-04-08,1
LIQUOR LAW VIOLATION,2015-04-10,2
LIQUOR LAW VIOLATION,2015-04-11,1
LIQUOR LAW VIOLATION,2015-04-14,1
LIQUOR LAW VIOLATION,2015-04-15,1
LIQUOR LAW VIOLATION,2015-04-16,1
LIQUOR LAW VIOLATION,2015-04-17,2
LIQUOR LAW VIOLATION,2015-04-18,2
LIQUOR LAW VIOLATION,2015-04-19,1
LIQUOR LAW VIOLATION,2015-04-20,1
LIQUOR LAW VIOLATION,2015-04-21,1
LIQUOR LAW VIOLATION,2015-04-22,2
LIQUOR LAW VIOLATION,2015-04-24,1
LIQUOR LAW VIOLATION,2015-04-28,1
LIQUOR LAW VIOLATION,2015-04-30,1
LIQUOR LAW VIOLATION,2015-05-01,2
LIQUOR LAW VIOLATION,2015-05-02,1
LIQUOR LAW VIOLATION,2015-05-03,2
LIQUOR LAW VIOLATION,2015-05-08,1
LIQUOR LAW VIOLATION,2015-05-09,1
LIQUOR LAW VIOLATION,2015-05-12,1
LIQUOR LAW VIOLATION,2015-05-15,1
LIQUOR LAW VIOLATION,2015-05-20,1
LIQUOR LAW VIOLATION,2015-05-21,1
LIQUOR LAW VIOLATION,2015-05-22,1
LIQUOR LAW VIOLATION,2015-05-23,1
LIQUOR LAW VIOLATION,2015-05-24,1
LIQUOR LAW VIOLATION,2015-05-26,1
LIQUOR LAW VIOLATION,2015-05-27,2
LIQUOR LAW VIOLATION,2015-05-28,1
LIQUOR LAW VIOLATION,2015-05-29,2
LIQUOR LAW VIOLATION,2015-05-30,1
LIQUOR LAW VIOLATION,2015-05-31,1
LIQUOR LAW VIOLATION,2015-06-02,4
LIQUOR LAW VIOLATION,2015-06-03,2
LIQUOR LAW VIOLATION,2015-06-04,3
LIQUOR LAW VIOLATION,2015-06-09,3
LIQUOR LAW VIOLATION,2015-06-10,1
LIQUOR LAW VIOLATION,2015-06-13,1
LIQUOR LAW VIOLATION,2015-06-15,2
LIQUOR LAW VIOLATION,2015-06-16,1
LIQUOR LAW VIOLATION,2015-06-17,1
LIQUOR LAW VIOLATION,2015-06-19,2
LIQUOR LAW VIOLATION,2015-06-20,1
LIQUOR LAW VIOLATION,2015-06-21,1
LIQUOR LAW VIOLATION,2015-06-22,1
LIQUOR LAW VIOLATION,2015-06-23,2
LIQUOR LAW VIOLATION,2015-06-25,1
LIQUOR LAW VIOLATION,2015-06-27,1
LIQUOR LAW VIOLATION,2015-06-28,4
LIQUOR LAW VIOLATION,2015-06-29,2
LIQUOR LAW VIOLATION,2015-07-02,2
LIQUOR LAW VIOLATION,2015-07-03,1
LIQUOR LAW VIOLATION,2015-07-08,1
LIQUOR LAW VIOLATION,2015-07-11,3
LIQUOR LAW VIOLATION,2015-07-14,2
LIQUOR LAW VIOLATION,2015-07-15,1
LIQUOR LAW VIOLATION,2015-07-17,4
LIQUOR LAW VIOLATION,2015-07-19,2
LIQUOR LAW VIOLATION,2015-07-22,1
LIQUOR LAW VIOLATION,2015-07-23,2
LIQUOR LAW VIOLATION,2015-07-25,1
LIQUOR LAW VIOLATION,2015-07-27,1
LIQUOR LAW VIOLATION,2015-07-28,1
LIQUOR LAW VIOLATION,2015-07-30,1
LIQUOR LAW VIOLATION,2015-07-31,2
LIQUOR LAW VIOLATION,2015-08-01,1
LIQUOR LAW VIOLATION,2015-08-02,1
LIQUOR LAW VIOLATION,2015-08-03,1
LIQUOR LAW VIOLATION,2015-08-05,1
LIQUOR LAW VIOLATION,2015-08-06,1
LIQUOR LAW VIOLATION,2015-08-07,3
LIQUOR LAW VIOLATION,2015-08-08,1
LIQUOR LAW VIOLATION,2015-08-09,1
LIQUOR LAW VIOLATION,2015-08-11,1
LIQUOR LAW VIOLATION,2015-08-12,2
LIQUOR LAW VIOLATION,2015-08-15,1
LIQUOR LAW VIOLATION,2015-08-16,1
LIQUOR LAW VIOLATION,2015-08-18,3
LIQUOR LAW VIOLATION,2015-08-19,1
LIQUOR LAW VIOLATION,2015-08-20,2
LIQUOR LAW VIOLATION,2015-08-21,2
LIQUOR LAW VIOLATION,2015-08-22,2
LIQUOR LAW VIOLATION,2015-08-23,1
LIQUOR LAW VIOLATION,2015-08-24,3
LIQUOR LAW VIOLATION,2015-08-25,2
LIQUOR LAW VIOLATION,2015-08-26,2
LIQUOR LAW VIOLATION,2015-08-27,1
LIQUOR LAW VIOLATION,2015-08-29,1
LIQUOR LAW VIOLATION,2015-08-30,1
LIQUOR LAW VIOLATION,2015-08-31,1
LIQUOR LAW VIOLATION,2015-09-01,1
LIQUOR LAW VIOLATION,2015-09-03,1
LIQUOR LAW VIOLATION,2015-09-05,1
LIQUOR LAW VIOLATION,2015-09-06,1
LIQUOR LAW VIOLATION,2015-09-11,1
LIQUOR LAW VIOLATION,2015-09-12,1
LIQUOR LAW VIOLATION,2015-09-16,2
LIQUOR LAW VIOLATION,2015-09-17,1
LIQUOR LAW VIOLATION,2015-09-18,3
LIQUOR LAW VIOLATION,2015-09-19,2
LIQUOR LAW VIOLATION,2015-09-20,1
LIQUOR LAW VIOLATION,2015-09-21,1
LIQUOR LAW VIOLATION,2015-09-23,2
LIQUOR LAW VIOLATION,2015-09-24,1
LIQUOR LAW VIOLATION,2015-09-25,2
